Cell ID Num;Alpha Cell ID;*eNodeB ID;*Local Cell ID;Vendor;eNodeB ID;eNodeB Name;Cell Name;eCGI;4T4R Cells / 2T2R Cells;Band;Frequency Band;Bandwidth;EUARFCNDL;PCI;TAC;Longitude;Latitude;Azimuth;E-DownTilt;M-DownTilt;Height
10475;KA1047O2;1047;5;Huawei;KA1047;KA1047-Garden_City;KA1047-Garden_City_O2;641-01-1047-05;2T2R;L2600;7;10MHz;2900;119;2806;32.591562;0.319469;310;0;8;30
10490;KA1049M1;1049;0;Huawei;KA1049;KA1049-Kireka-Namugongo Rd;KA1049-Kireka-Namugongo Rd_M1;641-01-1049-00;2T2R;L1800;3;5MHz;1575;302;7902;32.6508;0.3554;110;0;0;20
10491;KA1049N1;1049;1;Huawei;KA1049;KA1049-Kireka-Namugongo Rd;KA1049-Kireka-Namugongo Rd_N1;641-01-1049-01;2T2R;L1800;3;5MHz;1575;300;7902;32.6508;0.3554;210;0;0;20
10492;KA1049O1;1049;2;Huawei;KA1049;KA1049-Kireka-Namugongo Rd;KA1049-Kireka-Namugongo Rd_O1;641-01-1049-02;2T2R;L1800;3;5MHz;1575;301;7902;32.6508;0.3554;350;0;0;20
10493;KA1049M2;1049;3;Huawei;KA1049;KA1049-Kireka-Namugongo Rd;KA1049-Kireka-Namugongo Rd_M2;641-01-1049-03;4T4R;L2600;7;10MHz;2900;302;7902;32.6508;0.3554;110;0;0;20
10494;KA1049N2;1049;4;Huawei;KA1049;KA1049-Kireka-Namugongo Rd;KA1049-Kireka-Namugongo Rd_N2;641-01-1049-04;4T4R;L2600;7;10MHz;2900;300;7902;32.6508;0.3554;210;0;0;20
10495;KA1049O2;1049;5;Huawei;KA1049;KA1049-Kireka-Namugongo Rd;KA1049-Kireka-Namugongo Rd_O2;641-01-1049-05;4T4R;L2600;7;10MHz;2900;301;7902;32.6508;0.3554;350;0;0;20
10500;KA1050M1;1050;0;Huawei;KA1050;KA1050-Kibuli Police;KA1050-Kibuli Police_M1;641-01-1050-00;2T2R;L1800;3;5MHz;1575;18;2805;32.5922;0.30747;120;0;4;24
10501;KA1050N1;1050;1;Huawei;KA1050;KA1050-Kibuli Police;KA1050-Kibuli Police_N1;641-01-1050-01;2T2R;L1800;3;5MHz;1575;19;2805;32.5922;0.30747;220;0;2;24
10502;KA1050O1;1050;2;Huawei;KA1050;KA1050-Kibuli Police;KA1050-Kibuli Police_O1;641-01-1050-02;2T2R;L1800;3;5MHz;1575;20;2805;32.5922;0.30747;320;0;2;24
10521;KA1052M1;1052;1;ZTE;KA1052;KA1052-Manze;KA1052-Manze_M1;641-01-1052-01;2T2R;L1800;3;10MHz;1600;105;2901;32.439479;0.549703;0;0;3;30
10522;KA1052N1;1052;2;ZTE;KA1052;KA1052-Manze;KA1052-Manze_N1;641-01-1052-02;2T2R;L1800;3;10MHz;1600;106;2901;32.439479;0.549703;180;0;3;30
10523;KA1052O1;1052;3;ZTE;KA1052;KA1052-Manze;KA1052-Manze_O1;641-01-1052-03;2T2R;L1800;3;10MHz;1600;107;2901;32.439479;0.549703;300;0;3;30
10530;KA1053M1;1053;0;Huawei;KA1053;KA1053-MbuyaHill;KA1053-MbuyaHill_M1;641-01-1053-00;2T2R;L1800;3;5MHz;1575;166;2805;32.63079;0.33286;20;0;7;18
10531;KA1053N1;1053;1;Huawei;KA1053;KA1053-MbuyaHill;KA1053-MbuyaHill_N1;641-01-1053-01;2T2R;L1800;3;5MHz;1575;165;2805;32.63079;0.33286;200;0;5;18
10532;KA1053O1;1053;2;Huawei;KA1053;KA1053-MbuyaHill;KA1053-MbuyaHill_O1;641-01-1053-02;2T2R;L1800;3;5MHz;1575;167;2805;32.63079;0.33286;330;0;6;18
10540;KA1054M1;1054;0;Huawei;KA1054;KA1054-Dubaizone1;KA1054-Dubaizone1_M1;641-01-1054-00;2T2R;L1800;3;5MHz;1575;60;6901;32.55454;0.31287;90;0;6;26
10541;KA1054N1;1054;1;Huawei;KA1054;KA1054-Dubaizone1;KA1054-Dubaizone1_N1;641-01-1054-01;2T2R;L1800;3;5MHz;1575;62;6901;32.55454;0.31287;220;0;4;26
10542;KA1054O1;1054;2;Huawei;KA1054;KA1054-Dubaizone1;KA1054-Dubaizone1_O1;641-01-1054-02;2T2R;L1800;3;5MHz;1575;61;6901;32.55454;0.31287;330;0;6;26
10550;KA1055M1;1055;0;Huawei;KA1055;KA1055-Nsambya Railway;KA1055-Nsambya Railway_M1;641-01-1055-00;2T2R;L1800;3;5MHz;1575;324;6803;32.5862;0.3029;90;0;4;30
10551;KA1055N1;1055;1;Huawei;KA1055;KA1055-Nsambya Railway;KA1055-Nsambya Railway_N1;641-01-1055-01;2T2R;L1800;3;5MHz;1575;325;6803;32.5862;0.3029;200;0;4;30
10552;KA1055O1;1055;2;Huawei;KA1055;KA1055-Nsambya Railway;KA1055-Nsambya Railway_O1;641-01-1055-02;2T2R;L1800;3;5MHz;1575;326;6803;32.5862;0.3029;350;0;2;27
10553;KA1055M2;1055;3;Huawei;KA1055;KA1055-Nsambya Railway;KA1055-Nsambya Railway_M2;641-01-1055-03;2T2R;L2600;7;10MHz;2900;324;6803;32.5862;0.3029;90;0;4;30
10554;KA1055N2;1055;4;Huawei;KA1055;KA1055-Nsambya Railway;KA1055-Nsambya Railway_N2;641-01-1055-04;2T2R;L2600;7;10MHz;2900;325;6803;32.5862;0.3029;200;0;4;30
10555;KA1055O2;1055;5;Huawei;KA1055;KA1055-Nsambya Railway;KA1055-Nsambya Railway_O2;641-01-1055-05;2T2R;L2600;7;10MHz;2900;326;6803;32.5862;0.3029;350;0;2;27
10560;KA1056M1;1056;0;Huawei;KA1056;KA1056-Uganda Matyrs;KA1056-Uganda Matyrs_M1;641-01-1056-00;2T2R;L1800;3;5MHz;1575;94;7801;32.659448;0.389169;50;0;2;40
10561;KA1056N1;1056;1;Huawei;KA1056;KA1056-Uganda Matyrs;KA1056-Uganda Matyrs_N1;641-01-1056-01;2T2R;L1800;3;5MHz;1575;95;7801;32.659448;0.389169;190;0;3;40
10562;KA1056O1;1056;2;Huawei;KA1056;KA1056-Uganda Matyrs;KA1056-Uganda Matyrs_O1;641-01-1056-02;2T2R;L1800;3;5MHz;1575;93;7801;32.659448;0.389169;270;0;4;40
10570;KA1057M1;1057;0;Huawei;KA1057;KA1057-Kyanja Komamboga;KA1057-Kyanja Komamboga_M1;641-01-1057-00;2T2R;L1800;3;5MHz;1575;342;7801;32.593031;0.39472;90;0;6;38
10571;KA1057N1;1057;1;Huawei;KA1057;KA1057-Kyanja Komamboga;KA1057-Kyanja Komamboga_N1;641-01-1057-01;2T2R;L1800;3;5MHz;1575;344;7801;32.593031;0.39472;230;0;5;38
10572;KA1057O1;1057;2;Huawei;KA1057;KA1057-Kyanja Komamboga;KA1057-Kyanja Komamboga_O1;641-01-1057-02;2T2R;L1800;3;5MHz;1575;343;7801;32.593031;0.39472;340;0;6;38
10580;KA1058M1;1058;0;Huawei;KA1058;KA1058-Kyengera Kasenge;KA1058-Kyengera Kasenge_M1;641-01-1058-00;2T2R;L1800;3;5MHz;1575;316;6802;32.50372;0.28771;60;0;5;25
10581;KA1058N1;1058;1;Huawei;KA1058;KA1058-Kyengera Kasenge;KA1058-Kyengera Kasenge_N1;641-01-1058-01;2T2R;L1800;3;5MHz;1575;315;6802;32.50372;0.28771;210;0;5;25
10582;KA1058O1;1058;2;Huawei;KA1058;KA1058-Kyengera Kasenge;KA1058-Kyengera Kasenge_O1;641-01-1058-02;2T2R;L1800;3;5MHz;1575;317;6802;32.50372;0.28771;330;0;4;25
10590;KA1059M1;1059;0;Huawei;KA1059;KA1059-Nalukolongo Kabowa;KA1059-Nalukolongo Kabowa_M1;641-01-1059-00;2T2R;L1800;3;5MHz;1575;167;6803;32.560785;0.293669;60;0;4;15
10591;KA1059N1;1059;1;Huawei;KA1059;KA1059-Nalukolongo Kabowa;KA1059-Nalukolongo Kabowa_N1;641-01-1059-01;2T2R;L1800;3;5MHz;1575;165;6803;32.560785;0.293669;190;0;3;15
10592;KA1059O1;1059;2;Huawei;KA1059;KA1059-Nalukolongo Kabowa;KA1059-Nalukolongo Kabowa_O1;641-01-1059-02;2T2R;L1800;3;5MHz;1575;166;6803;32.560785;0.293669;250;0;3;15
10600;KA1060M1;1060;0;Huawei;KA1060;KA1060-Nabbingo;KA1060-Nabbingo_M1;641-01-1060-00;2T2R;L1800;3;5MHz;1575;466;6802;32.47872;0.28792;90;0;4;30
10601;KA1060N1;1060;1;Huawei;KA1060;KA1060-Nabbingo;KA1060-Nabbingo_N1;641-01-1060-01;2T2R;L1800;3;5MHz;1575;467;6802;32.47872;0.28792;190;0;2;30
10602;KA1060O1;1060;2;Huawei;KA1060;KA1060-Nabbingo;KA1060-Nabbingo_O1;641-01-1060-02;2T2R;L1800;3;5MHz;1575;465;6802;32.47872;0.28792;320;0;4;30
10610;KA1061M1;1061;0;Huawei;KA1061;KA1061-Kirinya Kalogoyi Stage;KA1061-Kirinya Kalogoyi Stage_M1;641-01-1061-00;2T2R;L1800;3;5MHz;1575;384;7902;32.6719;0.3337;110;0;2;40
10611;KA1061N1;1061;1;Huawei;KA1061;KA1061-Kirinya Kalogoyi Stage;KA1061-Kirinya Kalogoyi Stage_N1;641-01-1061-01;2T2R;L1800;3;5MHz;1575;386;7902;32.6719;0.3337;200;0;4;40
10612;KA1061O1;1061;2;Huawei;KA1061;KA1061-Kirinya Kalogoyi Stage;KA1061-Kirinya Kalogoyi Stage_O1;641-01-1061-02;2T2R;L1800;3;5MHz;1575;385;7902;32.6719;0.3337;320;0;2;40
10620;KA1062M1;1062;0;Huawei;KA1062;KA1062-Nansana Estate;KA1062-Nansana Estate_M1;641-01-1062-00;2T2R;L1800;3;5MHz;1575;207;7803;32.496705;0.364943;90;0;6;36
10621;KA1062N1;1062;1;Huawei;KA1062;KA1062-Nansana Estate;KA1062-Nansana Estate_N1;641-01-1062-01;2T2R;L1800;3;5MHz;1575;208;7803;32.496705;0.364943;180;0;6;36
10622;KA1062O1;1062;2;Huawei;KA1062;KA1062-Nansana Estate;KA1062-Nansana Estate_O1;641-01-1062-02;2T2R;L1800;3;5MHz;1575;209;7803;32.496705;0.364943;310;0;4;36
10630;KA1063M1;1063;0;Huawei;KA1063;KA1063-Namasuba Lufuka;KA1063-Namasuba Lufuka_M1;641-01-1063-00;2T2R;L1800;3;5MHz;1575;501;7903;32.59555;0.25796;10;0;8;32
10631;KA1063N1;1063;1;Huawei;KA1063;KA1063-Namasuba Lufuka;KA1063-Namasuba Lufuka_N1;641-01-1063-01;2T2R;L1800;3;5MHz;1575;503;7903;32.59555;0.25796;140;0;4;32
10632;KA1063O1;1063;2;Huawei;KA1063;KA1063-Namasuba Lufuka;KA1063-Namasuba Lufuka_O1;641-01-1063-02;2T2R;L1800;3;5MHz;1575;502;7903;32.59555;0.25796;230;0;4;32
10640;KA1064M1;1064;0;Huawei;KA1064;KA1064-Nsangi Kisozi;KA1064-Nsangi Kisozi_M1;641-01-1064-00;2T2R;L1800;3;5MHz;1575;344;6802;32.467445;0.290188;80;0;6;36
10641;KA1064N1;1064;1;Huawei;KA1064;KA1064-Nsangi Kisozi;KA1064-Nsangi Kisozi_N1;641-01-1064-01;2T2R;L1800;3;5MHz;1575;343;6802;32.467445;0.290188;200;0;2;36
10642;KA1064O1;1064;2;Huawei;KA1064;KA1064-Nsangi Kisozi;KA1064-Nsangi Kisozi_O1;641-01-1064-02;2T2R;L1800;3;5MHz;1575;342;6802;32.467445;0.290188;310;0;5;20
10650;KA1065M1;1065;0;Huawei;KA1065;KA1065-COW2 Kiwenda;KA1065-COW2 Kiwenda_M1;641-01-1065-00;2T2R;L1800;3;10MHz;1600;263;7801;32.59591;0.56578;0;0;0;50
10651;KA1065N1;1065;1;Huawei;KA1065;KA1065-COW2 Kiwenda;KA1065-COW2 Kiwenda_N1;641-01-1065-01;2T2R;L1800;3;10MHz;1600;261;7801;32.59591;0.56578;120;0;0;50
10652;KA1065O1;1065;2;Huawei;KA1065;KA1065-COW2 Kiwenda;KA1065-COW2 Kiwenda_O1;641-01-1065-02;2T2R;L1800;3;10MHz;1600;262;7801;32.59591;0.56578;260;0;0;50
10660;KA1066M1;1066;0;Huawei;KA1066;KA1066-Kakiri-Warid;KA1066-Kakiri-Warid_M1;641-01-1066-00;2T2R;L1800;3;5MHz;1575;24;7801;32.397884;0.400837;0;0;0;54
10661;KA1066N1;1066;1;Huawei;KA1066;KA1066-Kakiri-Warid;KA1066-Kakiri-Warid_N1;641-01-1066-01;2T2R;L1800;3;5MHz;1575;25;7801;32.397884;0.400837;80;0;0;54
10662;KA1066O1;1066;2;Huawei;KA1066;KA1066-Kakiri-Warid;KA1066-Kakiri-Warid_O1;641-01-1066-02;2T2R;L1800;3;5MHz;1575;26;7801;32.397884;0.400837;260;0;1;54
10690;KA1069M1;1069;0;Huawei;KA1069;KA1069-Gazaland;KA1069-Gazaland_M1;641-01-1069-00;2T2R;L1800;3;5MHz;1575;366;2806;32.57613;0.31333;0;0;8;30
10691;KA1069N1;1069;1;Huawei;KA1069;KA1069-Gazaland;KA1069-Gazaland_N1;641-01-1069-01;2T2R;L1800;3;5MHz;1575;368;2806;32.57613;0.31333;140;0;8;30
10692;KA1069O1;1069;2;Huawei;KA1069;KA1069-Gazaland;KA1069-Gazaland_O1;641-01-1069-02;2T2R;L1800;3;5MHz;1575;367;2806;32.57613;0.31333;240;0;8;30
10700;KA1070M1;1070;0;Huawei;KA1070;KA1070-Capital_House;KA1070-Capital_House_M1;641-01-1070-00;2T2R;L1800;3;5MHz;1575;340;2806;32.579319;0.31128;20;0;12;15
10701;KA1070N1;1070;1;Huawei;KA1070;KA1070-Capital_House;KA1070-Capital_House_N1;641-01-1070-01;2T2R;L1800;3;5MHz;1575;339;2806;32.579319;0.31128;120;0;2;15
10702;KA1070O1;1070;2;Huawei;KA1070;KA1070-Capital_House;KA1070-Capital_House_O1;641-01-1070-02;2T2R;L1800;3;5MHz;1575;341;2806;32.579319;0.31128;280;0;10;15
10710;KA1071M1;1071;0;Huawei;KA1071;KA1071-La_Bonita;KA1071-La_Bonita_M1;641-01-1071-00;2T2R;L1800;3;5MHz;1575;150;2806;32.58393;0.31489;0;0;0;14
10711;KA1071N1;1071;1;Huawei;KA1071;KA1071-La_Bonita;KA1071-La_Bonita_N1;641-01-1071-01;2T2R;L1800;3;5MHz;1575;151;2806;32.58393;0.31489;90;0;3;14
10712;KA1071O1;1071;2;Huawei;KA1071;KA1071-La_Bonita;KA1071-La_Bonita_O1;641-01-1071-02;2T2R;L1800;3;5MHz;1575;152;2806;32.58393;0.31489;240;0;2;14
10713;KA1071M2;1071;3;Huawei;KA1071;KA1071-La_Bonita;KA1071-La_Bonita_M2;641-01-1071-03;2T2R;L2600;7;10MHz;2900;150;2806;32.58393;0.31489;0;0;0;14
10714;KA1071N2;1071;4;Huawei;KA1071;KA1071-La_Bonita;KA1071-La_Bonita_N2;641-01-1071-04;2T2R;L2600;7;10MHz;2900;151;2806;32.58393;0.31489;90;0;3;14
10715;KA1071O2;1071;5;Huawei;KA1071;KA1071-La_Bonita;KA1071-La_Bonita_O2;641-01-1071-05;2T2R;L2600;7;10MHz;2900;152;2806;32.58393;0.31489;240;0;2;14
10720;KA1072M1;1072;0;Huawei;KA1072;KA1072-Crested_Towers;KA1072-Crested_Towers_M1;641-01-1072-00;2T2R;L1800;3;5MHz;1575;308;2806;32.58879;0.31777;340;0;8;53
10721;KA1072N1;1072;1;Huawei;KA1072;KA1072-Crested_Towers;KA1072-Crested_Towers_N1;641-01-1072-01;2T2R;L1800;3;5MHz;1575;307;2806;32.58879;0.31777;180;0;7;53
10722;KA1072O1;1072;2;Huawei;KA1072;KA1072-Crested_Towers;KA1072-Crested_Towers_O1;641-01-1072-02;2T2R;L1800;3;5MHz;1575;306;2806;32.58879;0.31777;280;0;3;53
10730;KA1073M1;1073;0;Huawei;KA1073;KA1073-Nakasero_PS;KA1073-Nakasero_PS_M1;641-01-1073-00;2T2R;L1800;3;5MHz;1575;413;2806;32.58364;0.31966;0;0;6;34
10731;KA1073N1;1073;1;Huawei;KA1073;KA1073-Nakasero_PS;KA1073-Nakasero_PS_N1;641-01-1073-01;2T2R;L1800;3;5MHz;1575;411;2806;32.58364;0.31966;120;0;6;34
10732;KA1073O1;1073;2;Huawei;KA1073;KA1073-Nakasero_PS;KA1073-Nakasero_PS_O1;641-01-1073-02;2T2R;L1800;3;5MHz;1575;412;2806;32.58364;0.31966;220;0;2;34
10740;KA1074M1;1074;0;Huawei;KA1074;KA1074-Prestige_Apartments;KA1074-Prestige_Apartments_M1;641-01-1074-00;2T2R;L1800;3;5MHz;1575;409;2806;32.57755;0.31941;20;0;0;24
10741;KA1074N1;1074;1;Huawei;KA1074;KA1074-Prestige_Apartments;KA1074-Prestige_Apartments_N1;641-01-1074-01;2T2R;L1800;3;5MHz;1575;410;2806;32.57755;0.31941;100;0;2;24
10742;KA1074O1;1074;2;Huawei;KA1074;KA1074-Prestige_Apartments;KA1074-Prestige_Apartments_O1;641-01-1074-02;2T2R;L1800;3;5MHz;1575;408;2806;32.57755;0.31941;230;0;0;24
10750;KA1075M1;1075;0;Huawei;KA1075;KA1075-King_Fahd_Plaza;KA1075-King_Fahd_Plaza_M1;641-01-1075-00;2T2R;L1800;3;5MHz;1575;389;2806;32.57646;0.31603;340;0;10;27
10751;KA1075N1;1075;1;Huawei;KA1075;KA1075-King_Fahd_Plaza;KA1075-King_Fahd_Plaza_N1;641-01-1075-01;2T2R;L1800;3;5MHz;1575;388;2806;32.57646;0.31603;110;0;8;27
10752;KA1075O1;1075;2;Huawei;KA1075;KA1075-King_Fahd_Plaza;KA1075-King_Fahd_Plaza_O1;641-01-1075-02;2T2R;L1800;3;5MHz;1575;387;2806;32.57646;0.31603;260;0;8;27
10760;KA1076M1;1076;0;Huawei;KA1076;KA1076-Emka_House;KA1076-Emka_House_M1;641-01-1076-00;2T2R;L1800;3;5MHz;1575;426;2806;32.57421;0.32052;20;0;5;20
10761;KA1076N1;1076;1;Huawei;KA1076;KA1076-Emka_House;KA1076-Emka_House_N1;641-01-1076-01;2T2R;L1800;3;5MHz;1575;427;2806;32.57421;0.32052;100;0;5;20
10762;KA1076O1;1076;2;Huawei;KA1076;KA1076-Emka_House;KA1076-Emka_House_O1;641-01-1076-02;2T2R;L1800;3;5MHz;1575;428;2806;32.57421;0.32052;270;0;7;20
10770;KA1077M1;1077;0;Huawei;KA1077;KA1077-Nakivubo_Stadium;KA1077-Nakivubo_Stadium_M1;641-01-1077-00;2T2R;L1800;3;5MHz;1575;394;2806;32.573759;0.310514;20;0;4;20
10771;KA1077N1;1077;1;Huawei;KA1077;KA1077-Nakivubo_Stadium;KA1077-Nakivubo_Stadium_N1;641-01-1077-01;2T2R;L1800;3;5MHz;1575;395;2806;32.573759;0.310514;170;0;6;20
10772;KA1077O1;1077;2;Huawei;KA1077;KA1077-Nakivubo_Stadium;KA1077-Nakivubo_Stadium_O1;641-01-1077-02;2T2R;L1800;3;5MHz;1575;393;2806;32.573759;0.310514;290;0;2;20
10780;KA1078M1;1078;0;Huawei;KA1078;KA1078-Clock_Tower;KA1078-Clock_Tower_M1;641-01-1078-00;2T2R;L1800;3;5MHz;1575;415;6803;32.57997;0.30746;0;0;4;30
10781;KA1078N1;1078;1;Huawei;KA1078;KA1078-Clock_Tower;KA1078-Clock_Tower_N1;641-01-1078-01;2T2R;L1800;3;5MHz;1575;414;6803;32.57997;0.30746;120;0;2;30
10782;KA1078O1;1078;2;Huawei;KA1078;KA1078-Clock_Tower;KA1078-Clock_Tower_O1;641-01-1078-02;2T2R;L1800;3;5MHz;1575;416;6803;32.57997;0.30746;230;0;3;30
10790;KA1079M1;1079;0;Huawei;KA1079;KA1079-Elite_Apartments;KA1079-Elite_Apartments_M1;641-01-1079-00;2T2R;L1800;3;5MHz;1575;347;2806;32.58474;0.31157;30;0;0;18
10791;KA1079N1;1079;1;Huawei;KA1079;KA1079-Elite_Apartments;KA1079-Elite_Apartments_N1;641-01-1079-01;2T2R;L1800;3;5MHz;1575;346;2806;32.58474;0.31157;140;0;7;18
10792;KA1079O1;1079;2;Huawei;KA1079;KA1079-Elite_Apartments;KA1079-Elite_Apartments_O1;641-01-1079-02;2T2R;L1800;3;5MHz;1575;345;2806;32.58474;0.31157;240;0;4;18
10800;KA1080M1;1080;0;Huawei;KA1080;KA1080-Bauman_House;KA1080-Bauman_House_M1;641-01-1080-00;2T2R;L1800;3;5MHz;1575;6;2806;32.58722;0.31373;15;0;5;23
10801;KA1080N1;1080;1;Huawei;KA1080;KA1080-Bauman_House;KA1080-Bauman_House_N1;641-01-1080-01;2T2R;L1800;3;5MHz;1575;7;2806;32.58722;0.31373;104;0;5;23
10802;KA1080O1;1080;2;Huawei;KA1080;KA1080-Bauman_House;KA1080-Bauman_House_O1;641-01-1080-02;2T2R;L1800;3;5MHz;1575;8;2806;32.58722;0.31373;214;0;7;23
10803;KA1080M2;1080;3;Huawei;KA1080;KA1080-Bauman_House;KA1080-Bauman_House_M2;641-01-1080-03;2T2R;L2600;7;10MHz;2900;6;2806;32.58722;0.31373;15;0;5;23
10804;KA1080N2;1080;4;Huawei;KA1080;KA1080-Bauman_House;KA1080-Bauman_House_N2;641-01-1080-04;2T2R;L2600;7;10MHz;2900;7;2806;32.58722;0.31373;104;0;5;23
10805;KA1080O2;1080;5;Huawei;KA1080;KA1080-Bauman_House;KA1080-Bauman_House_O2;641-01-1080-05;2T2R;L2600;7;10MHz;2900;8;2806;32.58722;0.31373;214;0;7;23
10810;KA1081M1;1081;0;Huawei;KA1081;KA1081-Kibuli;KA1081-Kibuli_M1;641-01-1081-00;2T2R;L1800;3;5MHz;1575;486;2805;32.59608;0.3103;330;0;6;33
10811;KA1081N1;1081;1;Huawei;KA1081;KA1081-Kibuli;KA1081-Kibuli_N1;641-01-1081-01;2T2R;L1800;3;5MHz;1575;487;2805;32.59608;0.3103;120;0;5;26
10812;KA1081O1;1081;2;Huawei;KA1081;KA1081-Kibuli;KA1081-Kibuli_O1;641-01-1081-02;2T2R;L1800;3;5MHz;1575;488;2805;32.59608;0.3103;210;0;3;33
10820;KA1082M1;1082;0;Huawei;KA1082;KA1082-Sendi_House;KA1082-Sendi_House_M1;641-01-1082-00;2T2R;L1800;3;5MHz;1575;413;6802;32.501836;0.292626;60;0;7;12
10821;KA1082N1;1082;1;Huawei;KA1082;KA1082-Sendi_House;KA1082-Sendi_House_N1;641-01-1082-01;2T2R;L1800;3;5MHz;1575;411;6802;32.501836;0.292626;170;0;2;12
10822;KA1082O1;1082;2;Huawei;KA1082;KA1082-Sendi_House;KA1082-Sendi_House_O1;641-01-1082-02;2T2R;L1800;3;5MHz;1575;412;6802;32.501836;0.292626;250;0;1;12
10830;KA1083M1;1083;0;Huawei;KA1083;KA1083-Warid_Towers;KA1083-Warid_Towers_M1;641-01-1083-00;2T2R;L1800;3;5MHz;1575;314;2806;32.58831;0.3206;20;0;2;45
10831;KA1083N1;1083;1;Huawei;KA1083;KA1083-Warid_Towers;KA1083-Warid_Towers_N1;641-01-1083-01;2T2R;L1800;3;5MHz;1575;313;2806;32.58831;0.3206;120;0;2;45
10832;KA1083O1;1083;2;Huawei;KA1083;KA1083-Warid_Towers;KA1083-Warid_Towers_O1;641-01-1083-02;2T2R;L1800;3;5MHz;1575;318;2806;32.58831;0.3206;240;0;4;45
10833;KA1083M2;1083;3;Huawei;KA1083;KA1083-Warid_Towers;KA1083-Warid_Towers_M2;641-01-1083-03;4T4R;L2600;7;10MHz;2900;314;2806;32.58831;0.3206;20;0;2;45
10834;KA1083N2;1083;4;Huawei;KA1083;KA1083-Warid_Towers;KA1083-Warid_Towers_N2;641-01-1083-04;4T4R;L2600;7;10MHz;2900;313;2806;32.58831;0.3206;120;0;2;45
10835;KA1083O2;1083;5;Huawei;KA1083;KA1083-Warid_Towers;KA1083-Warid_Towers_O2;641-01-1083-05;4T4R;L2600;7;10MHz;2900;318;2806;32.58831;0.3206;240;0;4;45
10840;KA1084M1;1084;0;Huawei;KA1084;KA1084-Fairway_Hotel;KA1084-Fairway_Hotel_M1;641-01-1084-00;2T2R;L1800;3;5MHz;1575;446;2806;32.584146;0.32755;20;0;2;34
10841;KA1084N1;1084;1;Huawei;KA1084;KA1084-Fairway_Hotel;KA1084-Fairway_Hotel_N1;641-01-1084-01;2T2R;L1800;3;5MHz;1575;445;2806;32.584146;0.32755;170;0;2;34
10842;KA1084O1;1084;2;Huawei;KA1084;KA1084-Fairway_Hotel;KA1084-Fairway_Hotel_O1;641-01-1084-02;2T2R;L1800;3;5MHz;1575;455;2806;32.584146;0.32755;220;0;0;34
10850;KA1085M1;1085;0;Huawei;KA1085;KA1085-Nakasero_Road;KA1085-Nakasero_Road_M1;641-01-1085-00;2T2R;L1800;3;5MHz;1575;461;6901;32.57635;0.32667;10;0;3;17
10851;KA1085N1;1085;1;Huawei;KA1085;KA1085-Nakasero_Road;KA1085-Nakasero_Road_N1;641-01-1085-01;2T2R;L1800;3;5MHz;1575;460;6901;32.57635;0.32667;170;0;8;17
10852;KA1085O1;1085;2;Huawei;KA1085;KA1085-Nakasero_Road;KA1085-Nakasero_Road_O1;641-01-1085-02;2T2R;L1800;3;5MHz;1575;459;6901;32.57635;0.32667;280;0;6;17
10860;KA1086M1;1086;0;Huawei;KA1086;KA1086-Chicken_House;KA1086-Chicken_House_M1;641-01-1086-00;2T2R;L1800;3;5MHz;1575;438;2806;32.56918;0.31643;0;0;8;20
10861;KA1086N1;1086;1;Huawei;KA1086;KA1086-Chicken_House;KA1086-Chicken_House_N1;641-01-1086-01;2T2R;L1800;3;5MHz;1575;440;2806;32.56918;0.31643;140;0;8;20
10862;KA1086O1;1086;2;Huawei;KA1086;KA1086-Chicken_House;KA1086-Chicken_House_O1;641-01-1086-02;2T2R;L1800;3;5MHz;1575;439;2806;32.56918;0.31643;220;0;0;20
10870;KA1087M1;1087;0;Huawei;KA1087;KA1087-Kisenyi;KA1087-Kisenyi_M1;641-01-1087-00;2T2R;L1800;3;5MHz;1575;481;6803;32.56779;0.3069;0;0;4;30
10871;KA1087N1;1087;1;Huawei;KA1087;KA1087-Kisenyi;KA1087-Kisenyi_N1;641-01-1087-01;2T2R;L1800;3;5MHz;1575;480;6803;32.56779;0.3069;120;0;4;30
10872;KA1087O1;1087;2;Huawei;KA1087;KA1087-Kisenyi;KA1087-Kisenyi_O1;641-01-1087-02;2T2R;L1800;3;5MHz;1575;482;6803;32.56779;0.3069;220;0;4;30
10880;KA1088M1;1088;0;Huawei;KA1088;KA1088-Namuwongo;KA1088-Namuwongo_M1;641-01-1088-00;2T2R;L1800;3;5MHz;1575;92;2805;32.60749;0.31171;40;0;3;34
10881;KA1088N1;1088;1;Huawei;KA1088;KA1088-Namuwongo;KA1088-Namuwongo_N1;641-01-1088-01;2T2R;L1800;3;5MHz;1575;90;2805;32.60749;0.31171;160;0;3;34
10882;KA1088O1;1088;2;Huawei;KA1088;KA1088-Namuwongo;KA1088-Namuwongo_O1;641-01-1088-02;2T2R;L1800;3;5MHz;1575;91;2805;32.60749;0.31171;240;0;3;34
10890;KA1089M1;1089;0;Huawei;KA1089;KA1089-Speke_Apartments;KA1089-Speke_Apartments_M1;641-01-1089-00;2T2R;L1800;3;5MHz;1575;261;2805;32.59688;0.32077;20;0;2;30
10891;KA1089N1;1089;1;Huawei;KA1089;KA1089-Speke_Apartments;KA1089-Speke_Apartments_N1;641-01-1089-01;2T2R;L1800;3;5MHz;1575;262;2805;32.59688;0.32077;140;0;4;30
